Szekszárd;Szekszard;46,344;18,713;Hungary;HU;HUN;Tolna;admin;34174
Morrinhos;Morrinhos;-17,73;-49,11;Brazil;BR;BRA;Goiás;;34143
Coroatá;Coroata;-4,1296;-44,15;Brazil;BR;BRA;Maranhão;;34129
Kaneohe;Kaneohe;21,4062;-157,7904;United States;US;USA;Hawaii;;34123
Ahuachapán;Ahuachapan;13,919;-89,845;El Salvador;SV;SLV;Ahuachapán;admin;34102
Chester;Chester;39,8456;-75,3719;United States;US;USA;Pennsylvania;;34077
Bodø;Bodo;67,2468;14,399;Norway;NO;NOR;Nordland;admin;34073
Owando;Owando;-0,4796;15,92;Congo (Brazzaville);CG;COG;Cuvette;admin;34070
Golden Glades;Golden Glades;25,9129;-80,2013;United States;US;USA;Florida;;34062
Aosta;Aosta;45,737;7,315;Italy;IT;ITA;Valle d’Aosta;admin;34062
Glendale Heights;Glendale Heights;41,9196;-88,0785;United States;US;USA;Illinois;;34058
Durazno;Durazno;-33,41;-56,51;Uruguay;UY;URY;Durazno;admin;34037
Kakata;Kakata;6,526;-10,349;Liberia;LR;LBR;Margibi;admin;33945
Dana Point;Dana Point;33,4733;-117,6969;United States;US;USA;California;;33934
Ocotal;Ocotal;13,63;-86,473;Nicaragua;NI;NIC;Nueva Segovia;admin;33928
Fada Ngourma;Fada Ngourma;12,055;0,361;Burkina Faso;BF;BFA;Est;admin;33910
Fair Oaks;Fair Oaks;38,8653;-77,3586;United States;US;USA;Virginia;;33789
Long Beach;Long Beach;40,5887;-73,666;United States;US;USA;New York;;33750
Fair Lawn;Fair Lawn;40,9359;-74,1177;United States;US;USA;New Jersey;;33710
Foothill Farms;Foothill Farms;38,6867;-121,3475;United States;US;USA;California;;33627
Buenaventura Lakes;Buenaventura Lakes;28,3349;-81,3539;United States;US;USA;Florida;;33598
Montgomery Village;Montgomery Village;39,1783;-77,1957;United States;US;USA;Maryland;;33565
Jacmel;Jacmel;18,235;-72,537;Haiti;HT;HTI;Sud-Est;admin;33563
Westmont;Westmont;33,9417;-118,3018;United States;US;USA;California;;33532
Prachuap Khiri Khan;Prachuap Khiri Khan;11,803;99,8;Thailand;TH;THA;Prachuap Khiri Khan;admin;33521
Castelo Branco;Castelo Branco;39,811;-7,488;Portugal;PT;PRT;Castelo Branco;admin;33479
Cananea;Cananea;30,9904;-110,3;Mexico;MX;MEX;Sonora;minor;33433
Campbell River;Campbell River;50,0171;-125,25;Canada;CA;CAN;British Columbia;;33430
Choybalsan;Choybalsan;48,0666;114,506;Mongolia;MN;MNG;Dornod;admin;33376
Huntington Station;Huntington Station;40,8446;-73,405;United States;US;USA;New York;;33338
Sumbe;Sumbe;-11,21;13,85;Angola;AO;AGO;Kwanza Sul;admin;33277
Kampong Speu;Kampong Speu;11,452;104,519;Cambodia;KH;KHM;Kampong Speu;admin;33231
Midvale;Midvale;40,6148;-111,8928;United States;US;USA;Utah;;33208
Eastchester;Eastchester;40,9536;-73,8134;United States;US;USA;New York;;33183
Tak;Tak;16,8847;99,1293;Thailand;TH;THA;Tak;admin;33146
Koh Kong;Koh Kong;11,6175;102,9849;Cambodia;KH;KHM;Koh Kong;admin;33134
Lawndale;Lawndale;33,8884;-118,3531;United States;US;USA;California;;33078
Kotovsk;Kotovsk;52,5947;41,5044;Russia;RU;RUS;Tambovskaya Oblast’;;33077
Cradock;Cradock;-32,1995;25,61;South Africa;ZA;ZAF;Eastern Cape;;32898
Bangassou;Bangassou;4,7338;22,8166;Central African Republic;CF;CAF;Mbomou;admin;32841
Fribourg;Fribourg;46,8;7,15;Switzerland;CH;CHE;Fribourg;admin;32827
Courtenay;Courtenay;49,6833;-125;Canada;CA;CAN;British Columbia;;32793
Spring Valley;Spring Valley;41,1151;-74,0486;United States;US;USA;New York;;32724
Capitão Poço;Capitao Poco;-1,7496;-47,09;Brazil;BR;BRA;Pará;;32704
Harper;Harper;4,3754;-7,717;Liberia;LR;LBR;Maryland;admin;32661
Orangeville;Orangeville;43,9171;-80,0833;Canada;CA;CAN;Ontario;;32640
Maués;Maues;-3,3896;-57,72;Brazil;BR;BRA;Amazonas;;32561
Eastpointe;Eastpointe;42,4657;-82,9461;United States;US;USA;Michigan;;32511
Franklin Square;Franklin Square;40,7002;-73,6775;United States;US;USA;New York;;32482
West Little River;West Little River;25,857;-80,2367;United States;US;USA;Florida;;32433
Tenosique;Tenosique;17,4804;-91,43;Mexico;MX;MEX;Tabasco;minor;32415
Garfield;Garfield;40,8791;-74,1085;United States;US;USA;New Jersey;;32393
North Providence;North Providence;41,8616;-71,4575;United States;US;USA;Rhode Island;;32345
College Park;College Park;38,996;-76,9337;United States;US;USA;Maryland;;32303
Artvin;Artvin;41,183;41,818;Turkey;TR;TUR;Artvin;admin;32272
Parras de la Fuente;Parras de la Fuente;25,4204;-102,1799;Mexico;MX;MEX;Coahuila de Zaragoza;minor;32253
Gümüşhane;Gumushane;40,464;39,484;Turkey;TR;TUR;Gümüşhane;admin;32250
Florida;Florida;-34,099;-56,215;Uruguay;UY;URY;Florida;admin;32234
Paranaíba;Paranaiba;-19,6796;-51,2;Brazil;BR;BRA;Mato Grosso do Sul;;32217
Moose Jaw;Moose Jaw;50,4;-105,55;Canada;CA;CAN;Saskatchewan;;32166
Bocaiúva;Bocaiuva;-17,1096;-43,81;Brazil;BR;BRA;Minas Gerais;;32114
Guarda;Guarda;40,541;-7,262;Portugal;PT;PRT;Guarda;admin;32111
Boende;Boende;-0,2196;20,86;Congo (Kinshasa);CD;COD;Tshuapa;admin;32091
Rumbek;Rumbek;6,8;29,6833;South Sudan;SS;SSD;Lakes;admin;32083
Mamoudzou;Mamoudzou;-12,7871;45,275;Mayotte;YT;MYT;;admin;32057
Ciudad Sabinas Hidalgo;Ciudad Sabinas Hidalgo;26,51;-100,18;Mexico;MX;MEX;Nuevo León;minor;32047
Rivas;Rivas;11,4404;-85,82;Nicaragua;NI;NIC;Rivas;admin;31941
Petatlán;Petatlan;17,5204;-101,27;Mexico;MX;MEX;Guerrero;minor;31910
São Luís Gonzaga;Sao Luis Gonzaga;-28,41;-54,96;Brazil;BR;BRA;Rio Grande do Sul;;31798
Parkville;Parkville;39,3832;-76,5519;United States;US;USA;Maryland;;31762
Campo Maior;Campo Maior;-4,82;-42,18;Brazil;BR;BRA;Piauí;;31739
Uniondale;Uniondale;40,7176;-73,5947;United States;US;USA;New York;;31597
Masindi;Masindi;1,6744;31,715;Uganda;UG;UGA;Masindi;admin;31486
Barra do Bugres;Barra do Bugres;-15,0696;-57,19;Brazil;BR;BRA;Mato Grosso;;31311
Neuchâtel;Neuchatel;46,999;6,923;Switzerland;CH;CHE;Neuchâtel;admin;31270
Krabi;Krabi;8,052;98,912;Thailand;TH;THA;Krabi;admin;31219
Tucano;Tucano;-10,9696;-38,79;Brazil;BR;BRA;Bahia;;31203
San Pablo;San Pablo;37,9628;-122,3425;United States;US;USA;California;;31156
Kouvola;Kouvola;60,876;26,709;Finland;FI;FIN;Kymenlaakso;admin;31133
Tena;Tena;-0,9796;-77,81;Ecuador;EC;ECU;Napo;admin;31126
Miami Lakes;Miami Lakes;25,9125;-80,3214;United States;US;USA;Florida;;31087
Dumfries;Dumfries;55,0671;-3,55;United Kingdom;GB;GBR;Dumfries and Galloway;admin;31044
Diffa;Diffa;13,3171;12,6089;Niger;NE;NER;Diffa;admin;30988
Jérémie;Jeremie;18,6339;-74,1184;Haiti;HT;HTI;Grand’Anse;admin;30917
Arendal;Arendal;58,4648;8,766;Norway;NO;NOR;Aust-Agder;admin;30916
Long Branch;Long Branch;40,2965;-73,9915;United States;US;USA;New Jersey;;30762
Santa Paula;Santa Paula;34,3521;-119,0698;United States;US;USA;California;;30747
Pallisa;Pallisa;1,145;33,7094;Uganda;UG;UGA;Pallisa;admin;30745
City of Orange;City of Orange;40,7682;-74,2348;United States;US;USA;New Jersey;;30731
Oceanside;Oceanside;40,6328;-73,6363;United States;US;USA;New York;;30710
Burlingame;Burlingame;37,586;-122,3669;United States;US;USA;California;;30686
Ticul;Ticul;20,4004;-89,53;Mexico;MX;MEX;Yucatán;;30519
Westchester;Westchester;25,7474;-80,3358;United States;US;USA;Florida;;30516
Āsosa;Asosa;10,067;34,5333;Ethiopia;ET;ETH;Bīnshangul Gumuz;admin;30512
Hovd;Hovd;48,0166;91,6333;Mongolia;MN;MNG;Hovd;admin;30500
San Carlos;San Carlos;37,4982;-122,268;United States;US;USA;California;;30499
Am Timan;Am Timan;11,0333;20,2833;Chad;TD;TCD;Salamat;admin;30443
Huatabampo;Huatabampo;26,8304;-109,63;Mexico;MX;MEX;Sonora;minor;30426
Bay Shore;Bay Shore;40,7317;-73,2505;United States;US;USA;New York;;30392
Sterling;Sterling;39,0052;-77,405;United States;US;USA;Virginia;;30378
Nebbi;Nebbi;2,4758;31,1025;Uganda;UG;UGA;Nebbi;admin;30354
Presidente Dutra;Presidente Dutra;-5,25;-44,52;Brazil;BR;BRA;Alagoas;;30330
Blenheim;Blenheim;-41,5135;173,955;New Zealand;NZ;NZL;Marlborough;admin;30300
Ometepec;Ometepec;16,6801;-98,42;Mexico;MX;MEX;Guerrero;minor;30271
Novo Horizonte;Novo Horizonte;-21,4596;-49,22;Brazil;BR;BRA;São Paulo;;30158
Rahway;Rahway;40,6077;-74,2807;United States;US;USA;New Jersey;;30131
Khorugh;Khorugh;37,4875;71,5476;Tajikistan;TJ;TJK;Kŭhistoni Badakhshon;admin;30000
Savanna-la-Mar;Savanna-la-Mar;18,164;-77,948;Jamaica;JM;JAM;Westmoreland;admin;30000
Golden Gate;Golden Gate;26,1844;-81,7031;United States;US;USA;Florida;;29841
Iturama;Iturama;-19,73;-50,2;Brazil;BR;BRA;Minas Gerais;;29805
East Palo Alto;East Palo Alto;37,4671;-122,1352;United States;US;USA;California;;29765
Port Chester;Port Chester;41,0052;-73,668;United States;US;USA;New York;;29711
Bafatá;Bafata;12,167;-14,666;Guinea-Bissau;GW;GNB;Bafatá;admin;29704
Stung Treng;Stung Treng;13,523;105,974;Cambodia;KH;KHM;Stung Treng;admin;29665
Oak Park;Oak Park;42,4649;-83,1824;United States;US;USA;Michigan;;29654
Suisun City;Suisun City;38,2471;-122,0086;United States;US;USA;California;;29639
Doba;Doba;8,6504;16,85;Chad;TD;TCD;Logone Oriental;admin;29597
Jinotepe;Jinotepe;11,846;-86,195;Nicaragua;NI;NIC;Carazo;admin;29507
Swakopmund;Swakopmund;-22,6689;14,535;Namibia;NA;NAM;Erongo;admin;29491
Hamar;Hamar;60,82;11,069;Norway;NO;NOR;Hedmark;admin;29479
Santarém;Santarem;39,231;-8,682;Portugal;PT;PRT;Santarém;admin;29385
Almenara;Almenara;-16,17;-40,7;Brazil;BR;BRA;Minas Gerais;;29333
Mytilíni;Mytilini;39,1104;26,5546;Greece;GR;GRC;Voreío Aigaío;admin;29328
Chalatenango;Chalatenango;14,072;-89,094;El Salvador;SV;SLV;Chalatenango;admin;29271
Bắc Kạn;Bac Kan;22,1333;105,8333;Vietnam;VN;VNM;Bắc Kạn;admin;29227
San Fernando;San Fernando;24,8504;-98,16;Mexico;MX;MEX;Tamaulipas;minor;29171
West Falls Church;West Falls Church;38,8648;-77,1878;United States;US;USA;Virginia;;29150
Englewood;Englewood;40,8917;-73,9736;United States;US;USA;New Jersey;;29112
Tunceli;Tunceli;39,1167;39,5333;Turkey;TR;TUR;Tunceli;admin;29062
Boaco;Boaco;12,47;-85,66;Nicaragua;NI;NIC;Boaco;admin;29046
Bria;Bria;6,5333;21,9833;Central African Republic;CF;CAF;Haute-Kotto;admin;29027
Trípoli;Tripoli;37,5091;22,3794;Greece;GR;GRC;Peloponnísos;admin;28970
Shamokin;Shamokin;40,7883;-76,555;United States;US;USA;Pennsylvania;;28903
Nutley;Nutley;40,8192;-74,1571;United States;US;USA;New Jersey;;28829
Burbank;Burbank;41,7444;-87,7686;United States;US;USA;Illinois;;28793
Ladera Ranch;Ladera Ranch;33,5491;-117,6416;United States;US;USA;California;;28769
Penonomé;Penonome;8,51;-80,36;Panama;PA;PAN;Coclé;admin;28766
Kisii;Kisii;-0,6696;34,76;Kenya;KE;KEN;Kisii;admin;28547
Pilar;Pilar;-26,8695;-58,3;Paraguay;PY;PRY;Ñeembucú;admin;28435
Brandon;Brandon;49,8333;-99,95;Canada;CA;CAN;Manitoba;;28418
Ubaitaba;Ubaitaba;-14,3;-39,33;Brazil;BR;BRA;Bahia;;28375
Melrose;Melrose;42,4556;-71,059;United States;US;USA;Massachusetts;;28367
Newburgh;Newburgh;41,5037;-74,0205;United States;US;USA;New York;;28363
Mililani Town;Mililani Town;21,4465;-158,0147;United States;US;USA;Hawaii;;28343
Ouésso;Ouesso;1,61;16,05;Congo (Brazzaville);CG;COG;Sangha;admin;28320
Hillerød;Hillerod;55,9333;12,3167;Denmark;DK;DNK;Hovedstaden;admin;28313
Iporá;Ipora;-16,45;-51,13;Brazil;BR;BRA;Goiás;;28254
Escuinapa;Escuinapa;22,8504;-105,8;Mexico;MX;MEX;Sinaloa;minor;28248
Drexel Hill;Drexel Hill;39,9495;-75,3039;United States;US;USA;Pennsylvania;;28246
Caxito;Caxito;-8,5795;13,66;Angola;AO;AGO;Bengo;admin;28224
Popondetta;Popondetta;-8,7692;148,2484;Papua New Guinea;PG;PNG;Northern;admin;28198
Winchester;Winchester;36,1368;-115,1299;United States;US;USA;Nevada;;28130
Arvayheer;Arvayheer;46,25;102,7666;Mongolia;MN;MNG;Övörhangay;admin;28053
Mouila;Mouila;-1,8662;11,0167;Gabon;GA;GAB;Ngounié;admin;28000
Bergenfield;Bergenfield;40,9236;-73,9982;United States;US;USA;New Jersey;;27927
Guaranda;Guaranda;-1,61;-79,01;Ecuador;EC;ECU;Bolívar;admin;27866
Santa Cruz;Santa Cruz;-6,22;-36,03;Brazil;BR;BRA;Rio Grande do Norte;;27775
Mongo;Mongo;12,1837;18,7;Chad;TD;TCD;Guéra;admin;27763
Mörön;Moron;49,6453;100,1544;Mongolia;MN;MNG;Hövsgöl;admin;27690
Treinta y Tres;Treinta y Tres;-33,23;-54,38;Uruguay;UY;URY;Treinta y Tres;admin;27684
Aţ Ţūr;At Tur;28,2394;33,6148;Egypt;EG;EGY;Janūb Sīnā’;admin;27628
Óbidos;Obidos;-1,91;-55,52;Brazil;BR;BRA;Pará;;27587
Maywood;Maywood;33,9885;-118,1877;United States;US;USA;California;;27586
Nyköping;Nykoping;58,764;17,015;Sweden;SE;SWE;Södermanland;admin;27582
Niquelândia;Niquelandia;-14,4696;-48,47;Brazil;BR;BRA;Goiás;;27541
Isla Vista;Isla Vista;34,4144;-119,8581;United States;US;USA;California;;27484
Imperial Beach;Imperial Beach;32,5689;-117,1184;United States;US;USA;California;;27418
Al Ghayz̧ah;Al Ghayzah;16,2394;52,1638;Yemen;YE;YEM;Al Mahrah;admin;27404
Leisure City;Leisure City;25,4937;-80,4369;United States;US;USA;Florida;;27389
Silvassa;Silvassa;20,2666;73,0166;India;IN;IND;Dādra and Nagar Haveli;admin;27359
Lindenhurst;Lindenhurst;40,6858;-73,3709;United States;US;USA;New York;;27153
Belmont;Belmont;37,5154;-122,2955;United States;US;USA;California;;27140
Conceição do Araguaia;Conceicao do Araguaia;-8,25;-49,29;Brazil;BR;BRA;Pará;;27115
Easton;Easton;40,6858;-75,2209;United States;US;USA;Pennsylvania;;27109
Lemon Grove;Lemon Grove;32,7331;-117,0344;United States;US;USA;California;;27108
Indiana;Indiana;40,622;-79,1552;United States;US;USA;Pennsylvania;;27105
West Whittier-Los Nietos;West Whittier-Los Nietos;33,9759;-118,0689;United States;US;USA;California;;27002
Sensuntepeque;Sensuntepeque;13,88;-88,63;El Salvador;SV;SLV;Cabañas;admin;26989
Siliana;Siliana;36,0833;9,3833;Tunisia;TN;TUN;Siliana;admin;26960
Bregenz;Bregenz;47,5167;9,7667;Austria;AT;AUT;Vorarlberg;admin;26928
Reisterstown;Reisterstown;39,4552;-76,8144;United States;US;USA;Maryland;;26903
Rocha;Rocha;-34,483;-54,333;Uruguay;UY;URY;Rocha;admin;26874
Nola;Nola;3,5337;16,0666;Central African Republic;CF;CAF;Sangha-Mbaéré;admin;26809
La Unión;La Union;13,332;-87,839;El Salvador;SV;SLV;La Unión;admin;26807
Bor;Bor;6,2072;31,5591;South Sudan;SS;SSD;Jonglei;admin;26782
Miracema;Miracema;-21,41;-42,2;Brazil;BR;BRA;Rio de Janeiro;;26684
Ipu;Ipu;-4,3196;-40,7201;Brazil;BR;BRA;Ceará;;26678
Champotón;Champoton;19,3504;-90,72;Mexico;MX;MEX;Campeche;minor;26636
Voinjama;Voinjama;8,4167;-9,75;Liberia;LR;LBR;Lofa;admin;26594
University Park;University Park;25,7469;-80,3684;United States;US;USA;Florida;;26565
Soledad;Soledad;36,4434;-121,3431;United States;US;USA;California;;26483
Brockville;Brockville;44,5893;-75,6953;Canada;CA;CAN;Ontario;;26458
Wete;Wete;-5,0635;39,7258;Tanzania;TZ;TZA;Pemba North;admin;26450
Dongola;Dongola;19,1666;30,4833;Sudan;SD;SDN;Northern;admin;26404
Tralee;Tralee;52,2667;-9,7167;Ireland;IE;IRL;Kerry;admin;26384
Canavieiras;Canavieiras;-15,64;-38,96;Brazil;BR;BRA;Bahia;;26375
Viseu;Viseu;40,657;-7,91;Portugal;PT;PRT;Viseu;admin;26364
Rawson;Rawson;-43,3;-65,1;Argentina;AR;ARG;Chubut;admin;26335
Alenquer;Alenquer;-1,9396;-54,79;Brazil;BR;BRA;Pará;;26290
Bayanhongor;Bayanhongor;46,3;100,9833;Mongolia;MN;MNG;Bayanhongor;admin;26252
Mendi;Mendi;-6,1444;143,6452;Papua New Guinea;PG;PNG;Southern Highlands;admin;26252
Sena Madureira;Sena Madureira;-9,07;-68,67;Brazil;BR;BRA;Acre;;26192
Levittown;Levittown;18,4454;-66,1759;Puerto Rico;PR;PRI;Puerto Rico;;26117
Tuxpan;Tuxpan;21,9304;-105,27;Mexico;MX;MEX;Nayarit;minor;26115
Chachapoyas;Chachapoyas;-6,2296;-77,87;Peru;PE;PER;Amazonas;admin;25978
Belmont;Belmont;42,396;-71,1795;United States;US;USA;Massachusetts;;25965
Laurel;Laurel;39,095;-76,8622;United States;US;USA;Maryland;;25906
South Pasadena;South Pasadena;34,1103;-118,1573;United States;US;USA;California;;25888
Granja;Granja;-3,1195;-40,84;Brazil;BR;BRA;Ceará;;25879
Pimenta Bueno;Pimenta Bueno;-11,64;-61,21;Brazil;BR;BRA;Rondônia;;25762
Zwedru;Zwedru;6,0704;-8,13;Liberia;LR;LBR;Grand Gedeh;admin;25678
Lapa;Lapa;-25,76;-49,73;Brazil;BR;BRA;Paraná;;25621
Cataño;Catano;18,4415;-66,1388;Puerto Rico;PR;PRI;Puerto Rico;;25595
Nueva Gerona;Nueva Gerona;21,8837;-82,8;Cuba;CU;CUB;Isla de la Juventud;admin;25566
El Cerrito;El Cerrito;37,9197;-122,3025;United States;US;USA;California;;25515
Aţ Ţafīlah;At Tafilah;30,8333;35,6;Jordan;JO;JOR;Aţ Ţafīlah;admin;25429
Ossining;Ossining;41,1609;-73,8712;United States;US;USA;New York;;25403
Ati;Ati;13,2171;18,3333;Chad;TD;TCD;Batha;admin;25373
São Lourenço do Sul;Sao Lourenco do Sul;-31,37;-51,98;Brazil;BR;BRA;Rio Grande do Sul;;25340
Lambaréné;Lambarene;-0,6996;10,2166;Gabon;GA;GAB;Moyen-Ogooué;admin;25310
Rehoboth;Rehoboth;-23,3196;17,08;Namibia;NA;NAM;Hardap;;25219
Baldwin;Baldwin;40,6634;-73,6104;United States;US;USA;New York;;25214
University Park;University Park;32,8506;-96,7937;United States;US;USA;Texas;;25201
Melrose Park;Melrose Park;41,9029;-87,8642;United States;US;USA;Illinois;;25197
Juneau;Juneau;58,4546;-134,1739;United States;US;USA;Alaska;admin;25180
Colinas;Colinas;-6,0395;-44,24;Brazil;BR;BRA;Maranhão;;25158
Wewak;Wewak;-3,5535;143,6367;Papua New Guinea;PG;PNG;East Sepik;admin;25143
Cliffside Park;Cliffside Park;40,8221;-73,988;United States;US;USA;New Jersey;;25142
San Lorenzo;San Lorenzo;37,6737;-122,1349;United States;US;USA;California;;25101
San Marcos;San Marcos;14,966;-91,8;Guatemala;GT;GTM;San Marcos;admin;25088
Valinda;Valinda;34,04;-117,9301;United States;US;USA;California;;25080
Katima Mulilo;Katima Mulilo;-17,4996;24,26;Namibia;NA;NAM;Zambezi;admin;25027
Mohale’s Hoek;Mohale's Hoek;-30,159;27,48;Lesotho;LS;LSO;Mohale’s Hoek;admin;24992
Lodi;Lodi;40,8784;-74,0814;United States;US;USA;New Jersey;;24961
South Bradenton;South Bradenton;27,4612;-82,5821;United States;US;USA;Florida;;24935
Suitland;Suitland;38,8492;-76,9225;United States;US;USA;Maryland;;24927
Palm Springs;Palm Springs;26,6349;-80,0968;United States;US;USA;Florida;;24892
Puyo;Puyo;-1,483;-77,987;Ecuador;EC;ECU;Pastaza;admin;24881
Rockville Centre;Rockville Centre;40,6643;-73,6383;United States;US;USA;New York;;24848
Moyale;Moyale;3,52;39,05;Kenya;KE;KEN;Marsabit;;24837
Covilhã;Covilha;40,2833;-7,5;Portugal;PT;PRT;Castelo Branco;minor;24828
Pires do Rio;Pires do Rio;-17,2995;-48,28;Brazil;BR;BRA;Goiás;;24822
Otjiwarongo;Otjiwarongo;-20,4595;16,64;Namibia;NA;NAM;Otjozondjupa;admin;24815
Felipe Carrillo Puerto;Felipe Carrillo Puerto;19,5804;-88,05;Mexico;MX;MEX;Quintana Roo;minor;24807
Riverbank;Riverbank;37,7268;-120,9402;United States;US;USA;California;;24740
Coral Terrace;Coral Terrace;25,7464;-80,3049;United States;US;USA;Florida;;24723
San Fernando;San Fernando;34,2886;-118,4363;United States;US;USA;California;;24714
Maplewood;Maplewood;40,733;-74,2711;United States;US;USA;New Jersey;;24706
Rouyn-Noranda;Rouyn-Noranda;48,25;-79,0332;Canada;CA;CAN;Québec;;24602
Watauga;Watauga;32,8718;-97,2515;United States;US;USA;Texas;;24602
Ranong;Ranong;9,962;98,638;Thailand;TH;THA;Ranong;admin;24561
Elmwood Park;Elmwood Park;41,9225;-87,8163;United States;US;USA;Illinois;;24537
Ciudad Altamirano;Ciudad Altamirano;18,3204;-100,65;Mexico;MX;MEX;Guerrero;minor;24533
Herndon;Herndon;38,9699;-77,3867;United States;US;USA;Virginia;;24532
Lamu;Lamu;-2,262;40,9197;Kenya;KE;KEN;Lamu;admin;24525
Bailey's Crossroads;Bailey's Crossroads;38,8477;-77,1305;United States;US;USA;Virginia;;24521
Rolim de Moura;Rolim de Moura;-11,7302;-61,7806;Brazil;BR;BRA;Rondônia;;24516
San Pedro Pochutla;San Pedro Pochutla;15,7304;-96,47;Mexico;MX;MEX;Oaxaca;minor;24481
Ashland;Ashland;37,6942;-122,1159;United States;US;USA;California;;24477
Tbeng Meanchey;Tbeng Meanchey;13,8167;104,9667;Cambodia;KH;KHM;Preah Vihear;admin;24380
Oak Ridge;Oak Ridge;28,4727;-81,4169;United States;US;USA;Florida;;24368
Ghāt;Ghat;24,9647;10,1728;Libya;LY;LBY;Ghāt;admin;24347
Peekskill;Peekskill;41,2883;-73,9227;United States;US;USA;New York;;24272
Fatick;Fatick;14,344;-16,416;Senegal;SN;SEN;Fatick;admin;24243
Sühbaatar;Suhbaatar;50,25;106,2;Mongolia;MN;MNG;Selenge;admin;24235
Terrytown;Terrytown;29,9016;-90,028;United States;US;USA;Louisiana;;24216
Ewa Gentry;Ewa Gentry;21,3344;-158,0262;United States;US;USA;Hawaii;;24181
Hialeah Gardens;Hialeah Gardens;25,8878;-80,3569;United States;US;USA;Florida;;24156
Kiryas Joel;Kiryas Joel;41,3404;-74,1658;United States;US;USA;New York;;24155
Quthing;Quthing;-30,411;27,716;Lesotho;LS;LSO;Quthing;admin;24130
Carteret;Carteret;40,5848;-74,2284;United States;US;USA;New Jersey;;24084
Cudahy;Cudahy;33,9631;-118,183;United States;US;USA;California;;24076
Cloverleaf;Cloverleaf;29,7882;-95,1724;United States;US;USA;Texas;;24023
Aībak;Aibak;36,261;68,04;Afghanistan;AF;AFG;Samangān;admin;24000
Svay Rieng;Svay Rieng;11,08;105,801;Cambodia;KH;KHM;Svay Rieng;admin;23956
Koulikoro;Koulikoro;12,8833;-7,55;Mali;ML;MLI;Koulikoro;admin;23919
Decatur;Decatur;33,7711;-84,2968;United States;US;USA;Georgia;;23832
Paraíso;Paraiso;18,4;-93,23;Mexico;MX;MEX;Tabasco;minor;23830
Iguape;Iguape;-24,72;-47,5699;Brazil;BR;BRA;São Paulo;;23784
Rosemont;Rosemont;38,5477;-121,3553;United States;US;USA;California;;23700
Macas;Macas;-2,3096;-78,12;Ecuador;EC;ECU;Morona-Santiago;admin;23687
Pijijiapan;Pijijiapan;15,6904;-93,22;Mexico;MX;MEX;Chiapas;minor;23675
Kibaha;Kibaha;-6,7667;38,9167;Tanzania;TZ;TZA;Coast;admin;23651
Maywood;Maywood;41,8798;-87,8442;United States;US;USA;Illinois;;23640
Santa Cruz del Quiché;Santa Cruz del Quiche;15,0333;-91,1333;Guatemala;GT;GTM;Quiché;admin;23618
Itambé;Itambe;-15,2396;-40,63;Brazil;BR;BRA;Bahia;;23558
West Rancho Dominguez;West Rancho Dominguez;33,9057;-118,2682;United States;US;USA;California;;23537
Santa Maria da Vitória;Santa Maria da Vitoria;-13,39;-44,21;Brazil;BR;BRA;Bahia;;23488
West Puente Valley;West Puente Valley;34,0512;-117,9681;United States;US;USA;California;;23487
Gjirokastër;Gjirokaster;40,079;20,149;Albania;AL;ALB;Gjirokastër;admin;23437
Zug;Zug;47,179;8,487;Switzerland;CH;CHE;Zug;admin;23435
Blue Island;Blue Island;41,6578;-87,6812;United States;US;USA;Illinois;;23361
Magdalena de Kino;Magdalena de Kino;30,6166;-111,05;Mexico;MX;MEX;Sonora;minor;23359
Fray Bentos;Fray Bentos;-33,139;-58,304;Uruguay;UY;URY;Río Negro;admin;23279
Whitehorse;Whitehorse;60,7167;-135,05;Canada;CA;CAN;Yukon;admin;23276
Nova Cruz;Nova Cruz;-6,4696;-35,44;Brazil;BR;BRA;Rio Grande do Norte;;23166
The Crossings;The Crossings;25,6708;-80,4018;United States;US;USA;Florida;;23062
Copiague;Copiague;40,6728;-73,3932;United States;US;USA;New York;;22926
Landover;Landover;38,9241;-76,8875;United States;US;USA;Maryland;;22852
Sibiti;Sibiti;-3,6896;13,35;Congo (Brazzaville);CG;COG;Lékoumou;admin;22811
